user,action,camera,gt,n_cameras,beta_n_frames,angle_deg,n_frames,conf_thresh,stature_mm,joint_variant,err_smooth_all_mm,err_smooth_conf_mm,err_placed_all_mm,err_placed_conf_mm,err_smooth_all_pct_stature,err_smooth_conf_pct_stature,err_placed_all_pct_stature,err_placed_conf_pct_stature,pa_mpjpe_mm,n_mpjpe_mm,beta_00,beta_01,beta_02,beta_03,beta_04,beta_05,beta_06,beta_07,beta_08,beta_09,errj_Hip_mm,errj_RHip_mm,errj_RKnee_mm,errj_RAnkle_mm,errj_LHip_mm,errj_LKnee_mm,errj_LAnkle_mm,errj_Spine_mm,errj_Thorax_mm,errj_Nose_mm,errj_Head_mm,errj_LShoulder_mm,errj_LElbow_mm,errj_LWrist_mm,errj_RShoulder_mm,errj_RElbow_mm,errj_RWrist_mm,bone_r_thigh_ratio,bone_r_shank_ratio,bone_l_thigh_ratio,bone_l_shank_ratio,bone_l_upperarm_ratio,bone_l_forearm_ratio,bone_r_upperarm_ratio,bone_r_forearm_ratio,bone_hip_width_ratio,bone_shoulder_width_ratio
B277,B277_GMS_2_3,2,triangulated,3,253,312.88,272,0.3,1020.0,smooth_all,109.334,109.334,99.071,99.071,10.719,10.719,9.713,9.713,43.492,62.144,-0.35798,-0.06789,-0.06403,-0.02806,-0.01275,-0.05469,0.04647,-0.00763,-0.1545,-0.01892,102.956,120.372,115.825,86.836,115.314,92.509,90.574,,112.826,,,107.811,83.29,86.617,121.152,117.371,173.377,1.2283,1.1827,1.2641,1.1568,1.0261,1.0646,1.007,1.0334,1.1253,0.7625
B277,B277_GMS_2_4,3,triangulated,3,252,228.35,279,0.3,1020.0,smooth_all,95.901,91.179,103.604,98.289,9.402,8.939,10.157,9.636,42.582,64.708,-0.22917,-0.08848,-0.00944,0.00465,0.01264,-0.03668,0.01915,-0.01057,-0.10629,-0.01665,90.866,101.118,44.876,92.477,90.635,77.76,93.849,,114.872,,,136.621,145.876,153.376,82.085,51.601,57.953,1.3029,1.2242,1.3337,1.2453,1.0472,1.1106,1.0193,1.1501,1.1847,0.7589
B277,B277_GMS_2_4,1,triangulated,3,279,269.14,279,0.3,1020.0,smooth_all,102.94,102.94,106.295,106.295,10.092,10.092,10.421,10.421,35.341,52.66,-0.22063,-0.10029,-0.04026,-0.0218,0.00347,-0.04597,0.03289,-0.00962,-0.14132,-0.0279,99.075,102.757,67.181,68.624,97.112,89.219,72.972,,142.617,,,142.144,121.997,116.015,134.61,85.49,103.364,1.3723,1.2034,1.3095,1.1882,1.0024,1.1329,0.9943,1.1126,1.1008,0.7293
B277,B277_GMS_2_4,2,triangulated,3,251,312.53,279,0.3,1020.0,smooth_all,123.789,123.793,130.598,130.417,12.136,12.137,12.804,12.786,39.119,59.886,-0.42097,-0.0816,-0.04195,-0.00643,-0.01448,-0.03883,0.03057,-0.01322,-0.15459,-0.03105,132.954,150.478,106.195,78.501,124.559,85.076,88.822,,151.281,,,124.555,94.033,100.484,156.058,145.959,184.591,1.3669,1.1494,1.3238,1.1591,1.0441,1.1331,0.9901,1.118,1.1802,0.7531
B277,B277_GMS_3_1,3,triangulated,3,106,226.97,252,0.3,1020.0,smooth_all,113.316,109.433,116.842,112.403,11.109,10.729,11.455,11.02,42.043,65.37,-0.16871,-0.02757,0.00309,0.01544,0.00449,-0.01448,0.01447,-0.01509,-0.04456,0.00253,115.087,114.412,68.056,72.128,120.109,80.828,81.232,,136.52,,,150.873,150.408,177.961,114.924,98.6,93.983,1.1934,1.2446,1.2623,1.2383,1.0404,1.1345,1.028,1.1021,1.1001,0.745
B277,B277_GMS_3_1,1,triangulated,3,106,269.56,252,0.3,1020.0,smooth_all,90.16,88.532,95.123,93.887,8.839,8.68,9.326,9.205,39.74,57.15,-0.141,-0.03294,-0.00303,0.01365,0.00346,-0.03879,0.00643,-0.01189,-0.05978,0.00274,85.379,83.86,73.287,78.364,86.738,73.142,76.914,,111.73,,,115.488,80.374,98.124,113.277,92.836,90.196,1.2234,1.1663,1.2407,1.2047,0.9943,1.0898,1.0379,1.0587,1.0767,0.7273
B277,B277_GMS_3_1,2,triangulated,3,202,313.93,252,0.3,1020.0,smooth_all,164.57,164.766,170.922,171.142,16.134,16.154,16.757,16.779,36.293,64.581,-0.23536,-0.04785,-0.03543,-0.00422,-0.00795,-0.03387,0.0273,-0.00933,-0.10132,-0.00431,159.495,182.95,148.854,81.578,143.016,118.374,60.691,,237.862,,,198.616,134.342,144.914,249.321,203.087,210.726,1.1794,1.1221,1.209,1.1931,1.0148,1.1338,0.9748,1.0393,1.1214,0.7472
B277,B277_GMS_3_2,3,triangulated,3,104,227.28,221,0.3,1020.0,smooth_all,105.631,102.574,108.42,104.756,10.356,10.056,10.629,10.27,40.629,59.822,-0.26675,0.01839,0.05982,0.09751,0.02072,-0.01112,-0.04096,-0.01288,0.06526,0.02498,104.713,108.847,65.404,68.786,105.982,81.443,61.715,,125.983,,,145.681,143.388,202.732,92.849,86.45,71.06,1.2294,1.184,1.2531,1.1857,1.0318,1.1085,1.0223,1.1443,1.124,0.7465
B277,B277_GMS_3_2,1,triangulated,3,131,269.73,221,0.3,1020.0,smooth_all,111.558,107.559,115.042,111.086,10.937,10.545,11.279,10.891,38.348,58.491,-0.12421,-0.01805,0.03866,0.05548,0.01957,-0.02799,-0.01756,-0.01075,0.00192,0.01339,104.273,104.417,65.423,48.626,110.217,88.936,64.183,,154.197,,,153.86,134.256,165.888,133.32,108.47,135.07,1.2102,1.1703,1.2245,1.2003,1.0272,1.1024,1.0269,1.1473,1.0301,0.728
B277,B277_GMS_3_2,2,triangulated,3,197,313.89,221,0.3,1020.0,smooth_all,99.975,99.975,104.495,104.495,9.802,9.802,10.245,10.245,39.748,65.274,-0.16622,-0.03849,0.03096,0.05326,0.00129,-0.02611,-0.01157,-0.01294,-0.01873,0.00961,93.301,109.812,65.166,83.339,98.879,73.151,123.218,,112.985,,,100.809,57.151,77.053,117.979,108.513,156.192,1.2266,1.1312,1.2644,1.1547,1.0329,1.0957,0.9929,1.0662,1.125,0.7634
B277,B277_GMS_3_4,3,triangulated,3,82,227.6,213,0.3,1020.0,smooth_all,79.111,79.111,80.864,80.864,7.756,7.756,7.928,7.928,42.165,53.637,-0.25777,0.02263,0.05288,0.09561,0.02223,-0.01667,-0.04198,-0.01374,0.05613,0.02826,74.398,84.636,80.884,38.959,70.959,93.256,48.806,,98.369,,,118.89,111.114,152.447,50.254,46.241,38.349,1.3641,1.1488,1.2944,1.2213,1.022,1.1123,0.9799,1.2121,1.1385,0.7655
B277,B277_GMS_3_4,1,triangulated,3,82,271.38,213,0.3,1020.0,smooth_all,112.147,107.049,115.966,111.508,10.995,10.495,11.369,10.932,43.463,64.183,-0.14283,-0.04454,0.00902,0.05441,-0.00224,-0.0252,-0.02597,-0.01328,-0.01513,0.0091,107.388,125.238,73.189,75.014,108.51,78.917,101.243,,146.779,,,144.403,125.466,146.948,140.93,106.766,85.947,1.2597,1.1654,1.2597,1.2057,1.0121,1.1019,0.9668,1.1926,1.0682,0.7247
B277,B277_GMS_3_4,2,triangulated,3,141,315.32,213,0.3,1020.0,smooth_all,115.423,115.274,116.649,116.51,11.316,11.301,11.436,11.423,43.027,64.807,-0.25541,-0.03409,-0.00838,0.0397,-0.00991,-0.02623,-0.00231,-0.00944,-0.05101,-0.00156,106.032,127.542,91.674,56.246,99.868,60.679,63.585,,142.345,,,119.217,101.943,104.235,146.834,149.077,238.232,1.2874,1.1214,1.3068,1.1886,1.0398,1.1049,0.9778,1.103,1.1356,0.7683
B278,B278_GMS_1_1,3,triangulated,3,200,236.31,206,0.3,1020.0,smooth_all,103.709,103.797,104.755,104.827,10.168,10.176,10.27,10.277,36.566,43.233,-0.29403,0.05141,-0.00361,0.02625,0.00751,-0.0192,-0.02615,-0.00024,0.04062,0.02715,122.892,120.877,130.829,143.41,134.365,84.086,77.143,,97.634,,,95.253,97.497,63.363,97.52,77.631,83.147,1.2219,1.1182,1.1672,1.0324,1.0531,1.0285,1.0407,1.1406,1.3066,0.8861
B278,B278_GMS_1_1,1,triangulated,3,206,272.25,206,0.3,1020.0,smooth_all,120.409,120.409,122.177,122.177,11.805,11.805,11.978,11.978,33.449,45.601,-0.22978,0.0131,-0.00031,0.04662,0.01682,-0.0291,-0.02516,-0.00641,0.02786,0.03027,149.69,154.163,135.973,146.691,149.304,82.616,76.761,,125.863,,,126.344,107.318,74.742,135.061,114.635,79.71,1.1954,1.0619,1.1252,1.0857,1.0627,1.0289,1.0389,1.1092,1.2817,0.9124
B278,B278_GMS_1_1,2,triangulated,3,113,310.7,206,0.3,1020.0,smooth_all,71.166,68.235,75.817,72.398,6.977,6.69,7.433,7.098,30.303,42.024,-0.28102,0.01168,0.02144,0.03636,0.01095,-0.03566,-0.0273,-0.00505,0.00404,0.01682,61.122,68.225,48.267,41.865,65.872,46.825,39.654,,103.433,,,84.985,82.057,67.143,94.094,83.639,105.604,1.1438,1.1133,1.1265,1.1276,1.0383,1.0714,1.0736,1.0881,1.3164,0.8873
B278,B278_GMS_2_1,3,triangulated,3,231,236.98,248,0.3,1020.0,smooth_all,73.005,69.173,89.316,83.863,7.157,6.782,8.756,8.222,32.015,46.115,-0.27465,0.02231,0.02864,0.04787,0.00949,-0.02359,-0.0332,-0.00931,0.04658,0.01985,64.519,66.856,52.463,80.316,70.625,60.906,74.673,,80.682,,,84.292,96.121,94.649,69.974,48.173,57.276,1.1623,1.1462,1.1582,1.0907,1.0549,1.0809,1.035,1.0716,1.2719,0.8935
B278,B278_GMS_2_1,1,triangulated,3,215,275.75,248,0.3,1020.0,smooth_all,78.648,77.663,87.777,86.839,7.711,7.614,8.606,8.514,31.587,38.765,-0.22838,-0.00656,0.00245,2e-05,-0.00696,-0.03255,-0.01821,-0.00894,0.00066,0.01372,87.475,99.753,67.232,82.916,80.378,57.454,77.466,,81.045,,,82.223,62.34,61.675,91.031,94.553,86.809,1.1594,1.1246,1.1418,1.1196,1.0621,1.0771,1.0403,1.053,1.2716,0.8887
B278,B278_GMS_2_1,2,triangulated,3,150,315.22,248,0.3,1020.0,smooth_all,108.082,105.823,109.568,107.027,10.596,10.375,10.742,10.493,37.213,48.865,-0.34073,0.00312,-0.02751,-0.00635,-0.02056,-0.02936,-0.00416,-0.01274,-0.0385,-0.00058,103.894,106.645,101.506,96.133,111.58,83.266,96.99,,125.792,,,108.332,121.641,108.731,117.159,99.047,139.967,1.18,1.103,1.159,1.1164,1.0641,1.1105,1.0348,1.0697,1.3117,0.898
B278,B278_GMS_2_5,3,triangulated,3,97,231.21,136,0.3,1020.0,smooth_all,134.93,135.186,144.99,145.008,13.228,13.254,14.215,14.216,28.912,38.459,-0.34275,-0.00314,0.03751,0.06645,0.01943,-0.02239,-0.02795,-0.01137,0.02715,0.01505,124.174,116.468,138.584,165.665,136.389,127.056,171.153,,100.34,,,97.873,115.545,124.392,125.826,186.156,217.618,1.2229,1.0918,1.1185,1.1483,1.0579,1.0506,1.0816,1.1344,1.2934,0.8902
B278,B278_GMS_2_5,1,triangulated,3,136,269.93,136,0.3,1020.0,smooth_all,151.73,151.73,152.996,152.996,14.875,14.875,15.0,15.0,33.719,47.405,-0.27044,0.01067,-0.01082,-0.00416,-0.0014,-0.0335,-0.01701,-0.00651,-0.00394,0.01662,174.703,181.193,130.799,126.453,168.289,115.395,174.499,,163.412,,,161.54,132.087,101.853,190.079,175.233,128.952,1.2037,1.0669,1.1449,1.1277,1.0435,1.0598,1.0818,1.0889,1.224,0.8507
B278,B278_GMS_2_5,2,triangulated,3,56,312.77,136,0.3,1020.0,smooth_all,76.204,71.18,78.946,74.133,7.471,6.978,7.74,7.268,42.268,47.702,-0.37951,0.00698,-0.00896,0.0385,-0.01617,-0.02908,-0.01198,-0.0107,-0.02961,-0.003,58.004,62.681,75.564,58.772,73.726,45.357,107.537,,81.747,,,64.471,72.556,74.607,70.958,74.381,148.485,1.199,0.9993,1.1796,1.1327,1.1239,1.0702,1.1082,1.074,1.3369,0.9061
B278,B278_GMS_3_1,3,triangulated,3,154,234.55,180,0.3,1020.0,smooth_all,65.587,63.167,72.982,69.855,6.43,6.193,7.155,6.849,30.177,44.246,-0.2155,0.02563,0.05091,0.08356,0.01345,-0.00713,-0.02921,-0.01539,0.02001,0.01781,51.389,50.391,63.4,102.129,60.629,54.889,99.299,,64.192,,,59.178,77.845,86.706,49.278,47.247,52.011,1.1916,1.1881,1.1806,1.1445,1.0092,1.0966,1.0362,1.1153,1.2176,0.8814
B278,B278_GMS_3_1,1,triangulated,3,180,270.35,180,0.3,1020.0,smooth_all,64.726,64.726,64.259,64.259,6.346,6.346,6.3,6.3,29.093,42.838,-0.24333,0.02148,0.01407,0.03292,-0.00188,-0.03252,-0.03038,-0.0125,0.02142,0.02015,48.456,56.866,60.295,116.718,53.553,63.839,135.991,,52.087,,,47.16,56.205,63.086,53.467,51.556,47.788,1.1258,1.2065,1.1348,1.1476,1.0354,1.0143,1.0638,1.0588,1.2476,0.8725
B278,B278_GMS_3_1,2,triangulated,3,165,309.62,180,0.3,1020.0,smooth_all,69.578,69.44,72.21,71.945,6.821,6.808,7.079,7.053,33.726,49.333,-0.31366,-0.00542,0.01684,0.05685,-0.00232,-0.0312,-0.01972,-0.00958,-0.01136,0.00186,55.044,60.584,34.841,49.307,61.357,41.115,76.457,,94.341,,,83.52,88.003,79.399,78.213,69.219,108.682,1.172,1.0811,1.168,1.1341,1.0487,1.032,1.024,1.0421,1.2306,0.8955
B278,B278_GMS_3_2,3,triangulated,3,59,235.2,175,0.3,1020.0,smooth_all,86.822,86.702,91.183,90.248,8.512,8.5,8.939,8.848,33.074,39.627,-0.22119,0.07212,0.07469,0.14377,0.02859,0.0012,-0.03499,-0.01636,0.09214,0.03351,76.335,69.905,82.261,119.232,86.041,90.643,140.8,,74.719,,,71.898,84.856,74.504,84.889,74.927,81.941,1.2228,1.1793,1.2058,1.1789,1.045,1.0719,1.0032,1.1086,1.2723,0.8944
B278,B278_GMS_3_2,1,triangulated,3,130,271.99,175,0.3,1020.0,smooth_all,89.579,89.384,98.52,98.318,8.782,8.763,9.659,9.639,35.603,43.437,-0.38692,0.06208,0.00104,0.05568,-0.00709,-0.02859,-0.03974,-0.01195,0.05498,0.02834,91.012,80.079,50.987,85.625,110.103,61.599,108.757,,106.323,,,114.838,90.707,79.105,106.912,83.331,84.343,1.2097,1.1709,1.2141,1.1688,1.0758,1.1039,1.0557,1.0783,1.2628,0.8569
B278,B278_GMS_3_2,2,triangulated,3,114,311.48,175,0.3,1020.0,smooth_all,137.936,137.954,144.222,144.447,13.523,13.525,14.139,14.161,32.403,39.39,-0.45692,0.10052,-0.01253,0.06649,-0.01029,-0.02809,-0.01881,-0.01457,0.0535,0.03388,137.89,135.745,122.535,169.544,147.101,122.946,172.964,,149.093,,,165.058,99.883,79.593,150.139,136.438,101.011,1.165,1.1371,1.2309,1.1446,1.0491,1.1309,1.034,1.0335,1.3217,0.9081
B278,B278_GMS_3_3,3,triangulated,3,88,235.4,157,0.3,1020.0,smooth_all,68.114,67.764,66.64,66.571,6.678,6.644,6.533,6.527,34.783,46.528,-0.21203,0.07036,0.08695,0.15501,0.02924,-0.00251,-0.03283,-0.01666,0.09967,0.03489,57.515,57.351,39.787,64.262,64.301,34.746,70.967,,74.589,,,69.073,68.131,115.168,67.265,75.935,95.72,1.1165,1.2545,1.1701,1.1286,1.0494,0.9907,1.0374,1.0768,1.2863,0.9058
B278,B278_GMS_3_3,1,triangulated,3,127,271.76,157,0.3,1020.0,smooth_all,85.075,85.075,83.635,83.635,8.341,8.341,8.2,8.2,35.529,47.338,-0.28796,0.02019,-0.01481,0.0209,-0.01278,-0.03152,-0.03435,-0.01357,0.02229,0.02643,86.172,85.352,50.979,75.174,100.776,77.472,118.829,,79.81,,,83.404,73.887,73.643,84.928,93.847,105.446,1.1387,1.1975,1.1792,1.1449,1.0685,1.003,1.0345,1.0822,1.2351,0.8864
B278,B278_GMS_3_3,2,triangulated,3,94,310.91,157,0.3,1020.0,smooth_all,55.509,55.509,63.227,63.227,5.442,5.442,6.199,6.199,34.57,45.026,-0.32876,0.06386,-0.00851,0.06133,-0.01402,-0.0277,-0.02737,-0.01202,0.04021,0.01958,52.678,47.725,24.849,75.969,69.154,54.488,109.49,,61.299,,,51.153,43.127,38.895,39.227,34.687,71.31,1.1025,1.1223,1.2144,1.1464,1.0362,1.0139,1.0411,1.0748,1.3145,0.8996
B278,B278_GMS_4_1,3,triangulated,3,238,230.01,238,0.3,1020.0,smooth_all,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.19796,0.08458,0.01795,0.05541,0.01471,-0.00197,-0.03628,-0.00338,0.06286,0.01379,,,,,,,,,,,,,,,,,,,,,,,,,,,
B278,B278_GMS_4_1,1,triangulated,3,238,269.36,238,0.3,1020.0,smooth_all,249.517,249.51,249.803,249.805,24.462,24.462,24.491,24.491,24.695,46.712,-0.09519,0.02912,-0.02151,-0.02791,-0.01341,-0.01818,0.00085,0.00187,-0.03963,-0.01549,240.103,231.611,227.732,252.014,250.225,235.229,256.722,,245.827,,,269.84,270.708,262.905,261.439,248.907,241.137,1.0626,1.1014,1.0396,1.1065,1.0355,1.0812,1.0569,1.1143,1.2229,0.915
B278,B278_GMS_4_1,2,triangulated,3,238,313.31,238,0.3,1020.0,smooth_all,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2852,0.0235,0.03001,0.04967,0.01749,-0.02544,-0.01721,-0.00287,0.00839,0.00376,,,,,,,,,,,,,,,,,,,,,,,,,,,
B278,B278_GMS_4_2,3,triangulated,3,127,229.93,142,0.3,1020.0,smooth_all,65.301,64.117,66.187,65.065,6.402,6.286,6.489,6.379,35.921,39.31,-0.21776,0.08057,-0.03768,0.01839,0.00179,-0.00887,-0.01327,0.00311,0.0138,-0.00204,59.485,64.675,25.678,48.214,68.632,38.641,61.5,,53.884,,,42.631,153.257,152.739,65.915,35.434,44.805,0.9761,1.1931,1.0301,1.1122,1.0822,0.9197,1.0768,0.9854,1.3713,0.8886
B278,B278_GMS_4_2,1,triangulated,3,140,269.46,142,0.3,1020.0,smooth_all,153.388,153.388,155.758,155.758,15.038,15.038,15.27,15.27,30.654,48.009,-0.11675,0.02529,-0.05681,-0.05948,-0.02256,-0.02319,0.01063,0.00377,-0.062,-0.03117,156.13,141.975,84.875,83.272,170.751,97.145,114.36,,186.102,,,190.026,266.617,257.343,166.27,150.211,152.479,1.0332,1.1308,1.037,1.119,1.1132,1.0215,1.1034,1.0,1.1981,0.8563
B278,B278_GMS_4_2,2,triangulated,3,139,313.55,142,0.3,1020.0,smooth_all,51.025,51.025,51.482,51.482,5.002,5.002,5.047,5.047,43.205,45.028,-0.34101,0.01757,0.00189,0.03281,0.0106,-0.03007,0.00182,0.00014,-0.03164,-0.00489,22.863,53.197,40.301,28.791,39.886,50.79,38.704,,33.39,,,29.02,66.112,43.489,23.989,121.216,139.706,1.0534,1.0696,0.9968,1.1348,1.1056,1.0049,1.0448,0.9161,1.4369,0.9438
B278,B278_GMS_4_4,3,triangulated,3,200,231.07,201,0.3,1020.0,smooth_all,122.782,122.782,124.652,124.652,12.037,12.037,12.221,12.221,30.76,38.053,-0.25145,0.04592,-0.05045,-0.05804,-0.03497,-0.01922,0.0058,-0.00151,-0.0511,-0.01709,131.884,145.546,75.472,87.424,124.54,77.589,100.794,,136.619,,,135.702,158.707,164.517,125.968,125.08,130.545,1.0126,1.2032,1.0314,1.122,1.0115,0.9198,0.9565,0.9842,1.3542,0.956
B278,B278_GMS_4_4,1,triangulated,3,180,271.05,201,0.3,1020.0,smooth_all,66.44,65.867,66.915,66.311,6.514,6.458,6.56,6.501,48.655,54.095,-0.27416,-0.00614,0.02837,0.03716,0.01998,-0.0243,-0.00405,-0.00152,-0.01192,-0.00393,52.494,62.241,55.811,31.036,52.337,55.707,31.14,,58.435,,,57.246,69.269,55.392,41.823,148.867,172.337,1.0363,1.247,1.0373,1.1044,1.0799,0.9057,1.0743,0.8782,1.222,0.951
B278,B278_GMS_4_4,2,triangulated,3,145,314.57,201,0.3,1020.0,smooth_all,108.45,107.852,107.45,106.653,10.632,10.574,10.534,10.456,38.475,44.516,-0.27173,0.00574,-0.00084,0.02625,0.01708,-0.02205,0.01748,-0.00414,-0.06564,-0.0268,107.798,112.883,98.574,62.759,109.469,114.783,107.5,,127.391,,,122.38,139.192,134.867,121.113,70.601,95.653,1.0157,1.1901,1.0087,1.1297,1.1209,0.9269,1.092,0.9599,1.3131,0.9623
B278,B278_GMS_4_5,3,triangulated,3,180,236.11,272,0.3,1020.0,smooth_all,75.379,74.431,83.681,83.248,7.39,7.297,8.204,8.162,43.834,51.407,-0.2365,0.0507,0.00657,0.04107,0.01307,-0.01117,-0.01924,-0.00645,0.00775,0.00682,52.088,57.988,61.843,78.09,58.081,50.492,67.324,,66.026,,,66.854,110.518,160.964,62.398,59.477,106.302,1.0591,1.2181,1.1083,1.1137,1.103,0.9841,1.1453,1.026,1.3235,0.9361
B278,B278_GMS_4_5,1,triangulated,3,257,279.98,272,0.3,1020.0,smooth_all,153.114,153.238,153.682,153.82,15.011,15.023,15.067,15.08,33.223,46.694,-0.2044,0.02426,-0.02319,-0.03294,-0.02638,-0.02358,-0.00625,-0.00334,-0.04599,-0.00474,153.927,151.562,94.609,95.735,157.568,102.528,96.384,,189.669,,,183.137,175.865,174.769,182.938,183.188,179.407,1.0841,1.1603,1.0836,1.0774,1.1081,0.9953,1.1307,1.0366,1.2335,0.9025
B278,B278_GMS_4_5,2,triangulated,3,272,321.52,272,0.3,1020.0,smooth_all,69.11,69.11,73.856,73.856,6.776,6.776,7.241,7.241,36.558,44.454,-0.31633,0.03055,0.0158,0.02885,-0.00477,-0.02799,-0.02095,-0.0069,0.01267,0.01485,59.532,77.965,43.077,43.636,61.564,56.625,52.692,,85.252,,,81.901,60.602,85.553,70.998,83.531,94.26,1.1249,1.0887,1.0838,1.1196,1.0878,0.9894,1.1248,0.9955,1.3531,0.9022
B280,B280_GMS_1_1,3,triangulated,3,177,231.07,179,0.3,1020.0,smooth_all,66.639,66.639,70.329,70.329,6.533,6.533,6.895,6.895,49.724,63.078,-0.40527,-0.04719,-0.03736,0.02528,0.00784,-0.02984,0.00333,0.00223,-0.09069,-0.02441,52.351,57.665,30.598,51.527,57.753,36.92,43.784,,36.304,,,23.513,48.176,141.202,62.145,142.577,148.431,1.3501,1.0946,1.2799,1.1068,1.0887,0.8878,1.2403,0.9221,1.2261,0.7944
B280,B280_GMS_1_1,1,triangulated,3,179,274.21,179,0.3,1020.0,smooth_all,89.046,89.046,94.767,94.767,8.73,8.73,9.291,9.291,52.114,61.542,-0.26583,-0.05535,-0.05545,-0.00954,0.02631,-0.03447,0.0132,-0.0139,-0.04904,-0.00061,63.886,72.637,102.658,175.021,67.521,60.659,52.96,,90.464,,,95.376,109.859,102.82,84.408,86.529,81.359,1.2028,1.0041,1.1457,1.0856,1.0166,1.0641,1.1755,0.9333,1.2199,0.7559
B280,B280_GMS_1_1,2,triangulated,3,179,313.68,179,0.3,1020.0,smooth_all,78.255,78.255,89.525,89.525,7.672,7.672,8.777,8.777,45.007,57.116,-0.38383,-0.07058,-0.00029,0.00315,0.02962,-0.03537,0.01089,-0.01441,-0.0836,-0.03388,87.413,88.595,72.452,54.896,93.084,60.064,80.31,,63.734,,,58.482,89.787,64.399,70.761,60.422,151.173,1.358,1.0429,1.4063,1.1072,1.1603,0.9577,1.2404,0.9032,1.1795,0.7854
B280,B280_GMS_2_1,3,triangulated,3,58,228.76,175,0.3,1020.0,smooth_all,232.045,210.385,239.702,218.414,22.75,20.626,23.5,21.413,54.376,92.788,-0.28863,-0.01669,0.07456,0.10636,0.02642,-0.02863,-0.04255,-0.01585,0.03447,0.01818,230.796,227.431,160.092,101.198,237.565,195.579,119.933,,292.734,,,312.06,348.343,449.048,239.481,198.682,167.309,1.2794,1.2224,1.2529,1.2285,1.0194,1.1127,1.0635,1.1776,1.2419,0.8056
B280,B280_GMS_2_1,1,triangulated,3,175,271.67,175,0.3,1020.0,smooth_all,110.904,110.904,115.142,115.142,10.873,10.873,11.288,11.288,36.451,55.702,-0.18856,-0.03888,0.01581,0.014,0.01676,-0.03295,-0.00731,-0.0107,-0.03608,0.0099,126.009,130.807,78.879,36.922,122.603,79.01,61.013,,155.343,,,147.45,112.307,128.684,151.981,118.983,116.843,1.3055,1.1791,1.2609,1.2202,1.0096,1.1538,1.0674,1.1149,1.1352,0.7661
B280,B280_GMS_2_1,2,triangulated,3,175,312.36,175,0.3,1020.0,smooth_all,170.611,170.611,174.412,174.412,16.727,16.727,17.099,17.099,38.212,57.645,-0.29377,-0.05345,-0.04313,-0.04182,-0.00696,-0.04401,0.01931,-0.00513,-0.10448,-0.00938,175.641,187.734,145.548,91.706,170.345,142.127,100.694,,216.244,,,188.858,158.685,121.367,220.978,192.698,232.836,1.2602,1.2186,1.277,1.2483,1.0422,1.1999,1.0437,1.1037,1.2489,0.7868
B280,B280_GMS_2_3,3,triangulated,3,146,228.75,240,0.3,1020.0,smooth_all,104.515,99.406,108.083,102.896,10.247,9.746,10.596,10.088,51.594,66.263,-0.3592,-0.05298,0.04949,0.07052,0.02106,-0.03335,-0.02225,-0.01518,-0.01351,0.00969,107.46,109.296,81.056,99.776,109.136,87.861,79.105,,119.235,,,126.262,148.427,216.26,88.055,87.448,84.693,1.3043,1.1426,1.3126,1.1431,1.0684,1.0096,1.0347,1.05,1.2347,0.8156
B280,B280_GMS_2_3,1,triangulated,3,187,271.56,240,0.3,1020.0,smooth_all,113.903,113.903,121.695,121.695,11.167,11.167,11.931,11.931,40.798,59.387,-0.28013,-0.04158,-3e-05,0.02757,0.0199,-0.03306,-0.0056,-0.01083,-0.04154,0.01079,120.7,124.891,89.158,88.95,119.442,101.757,102.232,,127.599,,,134.732,97.137,111.246,130.364,143.806,106.091,1.2867,1.1744,1.3145,1.1169,1.0518,1.0362,1.039,1.0317,1.195,0.8055
B280,B280_GMS_2_3,2,triangulated,3,187,312.24,240,0.3,1020.0,smooth_all,126.36,122.082,144.08,140.595,12.388,11.969,14.125,13.784,48.163,66.007,-0.34249,-0.04066,-0.02076,-0.00068,0.01818,-0.0421,0.01735,-0.01455,-0.09496,-0.00566,114.519,122.516,132.388,132.946,120.872,111.072,76.026,,139.466,,,121.614,155.48,158.399,143.071,91.05,151.861,1.2956,1.176,1.3121,1.1524,1.0646,1.1036,1.073,1.0404,1.2569,0.8242
B280,B280_GMS_2_4,3,triangulated,3,73,229.25,196,0.3,1020.0,smooth_all,98.118,89.461,118.607,108.255,9.619,8.771,11.628,10.613,46.254,62.991,-0.42043,-0.02375,0.00629,0.03737,0.00377,-0.02443,-0.02316,-0.01268,-0.02163,0.01348,96.841,102.286,80.229,76.01,97.513,80.955,61.777,,114.215,,,123.442,145.036,195.167,86.646,64.636,67.95,1.304,1.2611,1.2476,1.2187,1.0507,1.0525,1.0685,1.1808,1.2653,0.8056
B280,B280_GMS_2_4,1,triangulated,3,187,271.66,196,0.3,1020.0,smooth_all,89.803,89.803,98.89,98.89,8.804,8.804,9.695,9.695,40.113,45.637,-0.22283,-0.03096,0.01228,0.03324,0.01748,-0.03452,-0.01724,-0.01344,-0.00455,0.01825,102.509,94.123,55.226,81.469,115.419,61.326,95.981,,89.76,,,111.47,81.099,55.265,99.708,92.929,96.799,1.2987,1.219,1.316,1.2028,1.0398,1.054,1.0573,1.1481,1.2238,0.7581
